PLAYER_ID;PLAYER_NAME;TEAM_ID;SEASON
204;Kentavious Caldwell-Pope;1610612747;2019
205;Kyle Kuzma;1610612747;2019
206;Alex Caruso;1610612747;2019
207;Rajon Rondo;1610612747;2019
208;Troy Daniels;1610612747;2019
209;Dwight Howard;1610612747;2019
210;Jared Dudley;1610612747;2019
211;Quinn Cook;1610612747;2019
212;DeMar DeRozan;1610612759;2019
213;Rudy Gay;1610612759;2019
214;Jakob Poeltl;1610612759;2019
215;Derrick White;1610612759;2019
216;Bryn Forbes;1610612759;2019
217;Dejounte Murray;1610612759;2019
218;Patty Mills;1610612759;2019
219;Trey Lyles;1610612759;2019
220;Drew Eubanks;1610612759;2019
221;Marco Belinelli;1610612759;2019
222;Lonnie Walker IV;1610612759;2019
223;DeMarre Carroll;1610612759;2019
224;Chimezie Metu;1610612759;2019
225;Tony Snell;1610612765;2019
226;Blake Griffin;1610612765;2019
227;Andre Drummond;1610612765;2019
228;Luke Kennard;1610612765;2019
229;Bruce Brown;1610612765;2019
230;Langston Galloway;1610612765;2019
231;Derrick Rose;1610612765;2019
232;Markieff Morris;1610612765;2019
233;Svi Mykhailiuk;1610612765;2019
234;Christian Wood;1610612765;2019
235;Thon Maker;1610612765;2019
236;Tim Frazier;1610612765;2019
237;Sekou Doumbouya;1610612765;2019
238;Terrance Ferguson;1610612760;2019
239;Danilo Gallinari;1610612760;2019
240;Steven Adams;1610612760;2019
241;Shai Gilgeous-Alexander;1610612760;2019
242;Chris Paul;1610612760;2019
243;Nerlens Noel;1610612760;2019
244;Dennis Schroder;1610612760;2019
245;Abdel Nader;1610612760;2019
246;Darius Bazley;1610612760;2019
247;Deonte Burton;1610612760;2019
248;Devon Hall;1610612760;2019
249;Mike Muscala;1610612760;2019
250;Jrue Holiday;1610612740;2019
251;Brandon Ingram;1610612740;2019
252;Jahlil Okafor;1610612740;2019
253;JJ Redick;1610612740;2019
254;Lonzo Ball;1610612740;2019
255;Jaxson Hayes;1610612740;2019
256;Josh Hart;1610612740;2019
257;E'Twaun Moore;1610612740;2019
258;Nicolo Melli;1610612740;2019
259;Nickeil Alexander-Walker;1610612740;2019
260;Derrick Favors;1610612740;2019
261;Frank Jackson;1610612740;2019
262;Kenrich Williams;1610612740;2019
263;Jonathan Isaac;1610612753;2019
264;Aaron Gordon;1610612753;2019
265;Khem Birch;1610612753;2019
266;Evan Fournier;1610612753;2019
267;Markelle Fultz;1610612753;2019
268;Wes Iwundu;1610612753;2019
269;D.J. Augustin;1610612753;2019
270;Mo Bamba;1610612753;2019
271;Terrence Ross;1610612753;2019
272;Melvin Frazier Jr.;1610612753;2019
273;Amile Jefferson;1610612753;2019
274;Josh Magette;1610612753;2019
275;OG Anunoby;1610612761;2019
276;Pascal Siakam;1610612761;2019
277;Marc Gasol;1610612761;2019
278;Norman Powell;1610612761;2019
279;Fred VanVleet;1610612761;2019
280;Serge Ibaka;1610612761;2019
281;Rondae Hollis-Jefferson;1610612761;2019
282;Terence Davis;1610612761;2019
283;Chris Boucher;1610612761;2019
284;Oshae Brissett;1610612761;2019
285;Malcolm Miller;1610612761;2019
286;Dewan Hernandez;1610612761;2019
287;Shamorie Ponds;1610612761;2019
288;Troy Brown Jr.;1610612764;2019
289;Rui Hachimura;1610612764;2019
290;Thomas Bryant;1610612764;2019
291;Bradley Beal;1610612764;2019
292;Isaiah Thomas;1610612764;2019
293;Davis Bertans;1610612764;2019
294;Ish Smith;1610612764;2019
295;Jordan McRae;1610612764;2019
296;Isaac Bonga;1610612764;2019
297;Chris Chiozza;1610612764;2019
298;Ian Mahinmi;1610612764;2019
299;Moritz Wagner;1610612764;2019
300;Kawhi Leonard;1610612746;2019
301;Maurice Harkless;1610612746;2019
302;Ivica Zubac;1610612746;2019
303;Paul George;1610612746;2019
304;Patrick Beverley;1610612746;2019
305;Lou Williams;1610612746;2019
306;Montrezl Harrell;1610612746;2019
307;JaMychal Green;1610612746;2019
308;Jerome Robinson;1610612746;2019
309;Terance Mann;1610612746;2019
310;Patrick Patterson;1610612746;2019
311;Derrick Walton Jr.;1610612746;2019
312;Mfiondu Kabengele;1610612746;2019
313;Jaylen Brown;1610612738;2019
314;Jayson Tatum;1610612738;2019
315;Daniel Theis;1610612738;2019
316;Marcus Smart;1610612738;2019
317;Kemba Walker;1610612738;2019
318;Enes Kanter;1610612738;2019
319;Grant Williams;1610612738;2019
320;Javonte Green;1610612738;2019
321;Brad Wanamaker;1610612738;2019
322;Robert Williams III;1610612738;2019
323;Semi Ojeleye;1610612738;2019
324;Carsen Edwards;1610612738;2019
325;Vincent Poirier;1610612738;2019
326;Frank Ntilikina;1610612752;2019
327;Marcus Morris Sr.;1610612752;2019
328;Allen Crabbe;1610612737;2019
329;Ben McLemore;1610612745;2019
330;P.J. Tucker;1610612745;2019
331;Tyson Chandler;1610612745;2019
332;James Harden;1610612745;2019
333;Russell Westbrook;1610612745;2019
334;Isaiah Hartenstein;1610612745;2019
335;Austin Rivers;1610612745;2019
336;Gary Clark;1610612745;2019
337;Thabo Sefolosha;1610612745;2019
338;Chris Clemons;1610612745;2019
339;Clint Capela;1610612745;2019
340;Frank Mason;1610612749;2019
341;Will Barton;1610612743;2019
342;Paul Millsap;1610612743;2019
343;Nikola Jokic;1610612743;2019
344;Gary Harris;1610612743;2019
345;Jamal Murray;1610612743;2019
346;Jerami Grant;1610612743;2019
347;Juancho Hernangomez;1610612743;2019
348;Monte Morris;1610612743;2019
349;Mason Plumlee;1610612743;2019
350;Malik Beasley;1610612743;2019
351;Torrey Craig;1610612743;2019
352;Michael Porter Jr.;1610612743;2019
353;Wenyen Gabriel;1610612758;2019
354;Trey Burke;1610612755;2019
355;Zhaire Smith;1610612755;2019
356;Miye Oni;1610612762;2019
357;Ja Morant;1610612763;2019
358;Rodney Hood;1610612757;2019
359;Carmelo Anthony;1610612757;2019
360;Hassan Whiteside;1610612757;2019
361;CJ McCollum;1610612757;2019
362;Damian Lillard;1610612757;2019
363;Nassir Little;1610612757;2019
364;Anfernee Simons;1610612757;2019
365;Skal Labissiere;1610612757;2019
366;Kent Bazemore;1610612757;2019
367;Moses Brown;1610612757;2019
368;Mario Hezonja;1610612757;2019
369;Jaylen Hoard;1610612757;2019
370;Anthony Tolliver;1610612757;2019
371;Cheick Diallo;1610612756;2019
